Year_Birth,Education,Divorced,Widow,Absurd,YOLO,Single,Married,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3.4,5,0,0,0,0,1,0,-0.19,0,1,0.0,3.59,2.6,0.09,0.47,0.0,0.97,1.69,1.9,-0.03,0.71,0.37,9,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,0,1,1.1,0,0,5.0,3.64,1.92,-0.46,0.67,0.44,1.18,0.23,-0.69,-0.03,0.54,0.06,1,0,0,0,1,0,0,3,11,0
4.81,3,0,0,0,0,0,1,0.45,0,0,2.5,3.43,1.47,3.59,1.64,1.76,3.21,0.97,-0.69,-0.75,0.54,0.06,7,0,0,0,1,0,0,3,11,0
2.96,3,1,0,0,0,0,0,0.8,0,1,2.5,0.2,1.78,1.07,0.87,2.9,2.62,2.07,0.35,0.33,0.71,0.68,2,0,0,0,0,0,0,3,11,0
4.37,5,0,0,0,0,0,1,-1.17,1,0,2.5,4.04,0.06,-0.66,0.03,0.0,0.0,0.01,-0.69,-1.11,0.0,-0.86,9,0,0,0,0,0,0,3,11,0
4.32,2,0,0,0,0,0,1,0.27,0,1,2.5,0.76,1.35,0.22,0.31,1.95,1.46,0.58,-0.17,1.77,0.36,0.99,5,0,1,0,0,0,0,3,11,0
2.82,3,0,0,0,0,1,0,0.8,0,0,2.5,3.54,1.68,0.02,1.21,1.74,2.64,2.11,-0.69,0.33,1.25,0.99,7,0,0,0,0,0,0,3,11,1
3.06,3,0,0,0,0,0,1,-0.05,0,2,2.5,4.6,1.24,-0.44,0.25,0.23,0.27,0.47,0.35,0.69,0.36,0.68,5,0,0,0,0,0,0,3,11,0
3.3,5,0,0,0,0,0,1,-0.75,1,1,5.0,0.51,0.02,-0.66,0.01,0.0,0.0,0.01,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
3.35,3,0,0,0,0,0,1,0.42,0,1,5.0,5.0,1.21,-0.23,1.15,1.54,0.67,0.84,0.35,0.33,0.54,-0.24,4,0,0,0,1,0,0,3,11,0
3.79,4,1,0,0,0,0,0,-0.28,1,1,2.5,1.26,0.19,-0.66,0.03,0.0,0.0,0.04,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,1,0,-0.72,1,1,2.5,1.72,0.26,-0.64,0.09,0.08,0.08,0.17,0.35,-0.75,0.18,-0.55,6,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,0,1,0.48,0,1,2.5,2.88,1.3,1.45,0.41,1.41,0.67,2.24,0.35,-0.03,0.71,1.91,2,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,0,0,1,0.03,0,0,0.0,4.24,1.23,-0.23,0.7,2.01,3.57,3.2,-0.17,1.77,0.89,0.99,7,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,-1.03,1,0,2.5,2.58,0.05,-0.66,0.03,0.0,0.04,0.12,-0.69,-1.11,0.18,-1.17,8,0,0,0,0,0,0,3,11,0
3.5,5,0,1,0,0,0,0,0.09,0,1,2.5,4.9,0.89,-0.51,0.16,0.15,0.06,0.69,-0.17,0.33,0.36,0.06,5,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,0,1,1.04,0,0,2.5,0.66,1.0,0.02,2.02,4.17,0.46,2.29,-0.69,-0.03,1.07,-0.24,2,0,0,0,0,0,0,3,11,1
3.16,4,0,0,0,0,0,1,1.13,0,0,2.5,4.65,2.26,1.65,2.13,0.75,0.0,1.27,-0.69,-0.39,1.96,0.99,1,0,0,0,0,0,0,3,11,0
3.98,4,0,0,0,0,0,1,-1.13,1,0,2.5,1.52,0.05,-0.31,0.1,0.71,0.42,0.66,0.35,-0.03,0.18,-1.17,9,0,0,0,0,0,0,3,11,1
4.56,3,0,0,0,0,1,0,-0.88,1,0,2.5,1.52,0.12,-0.56,0.07,0.31,0.17,0.12,-0.17,-0.03,0.0,-0.86,9,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,0,1,-0.26,0,1,2.5,0.56,0.53,-0.66,0.06,0.04,0.02,0.43,0.35,-0.03,0.18,-0.55,7,0,0,0,0,0,0,3,11,0
3.35,5,0,0,0,0,0,1,0.12,0,1,2.5,3.64,2.3,-0.23,0.41,0.44,0.49,0.48,2.94,0.69,0.71,2.22,6,0,0,0,0,0,0,3,11,0
3.93,3,0,0,0,0,0,1,-0.14,1,0,5.0,1.97,0.32,-0.59,0.19,0.23,0.13,0.47,0.35,-0.03,0.18,-0.55,7,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,0.12,1,1,2.5,0.0,0.21,-0.51,0.17,0.25,0.25,0.3,0.87,-0.75,0.18,-0.24,4,0,0,0,0,0,0,3,11,1
4.13,3,0,0,0,0,0,1,-0.39,1,1,0.0,0.76,0.19,-0.54,0.07,0.08,0.0,0.04,0.35,-0.75,0.18,-0.86,5,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,0,1,1.12,0,0,2.5,0.61,0.7,-0.18,1.32,3.09,2.7,0.91,-0.69,-0.75,1.61,2.22,1,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,0,1,-0.15,0,1,2.5,2.83,0.66,-0.61,0.12,0.0,0.23,0.28,0.35,-0.03,0.18,0.06,6,0,1,0,0,0,0,3,11,0
3.01,2,0,0,0,0,0,1,0.44,0,1,0.0,1.97,1.05,-0.28,0.14,0.39,0.0,2.65,-0.17,1.05,0.71,-0.86,6,0,0,0,0,0,0,3,11,0
2.96,5,1,0,0,0,0,0,0.22,0,1,0.0,2.78,3.15,-0.31,1.15,1.47,1.1,2.43,4.49,1.41,0.89,0.99,6,0,0,0,0,0,0,3,11,1
4.32,5,0,0,0,0,0,1,-0.76,1,0,2.5,3.03,0.29,-0.56,0.16,0.04,0.08,0.1,0.35,-0.03,0.0,-0.55,9,0,0,0,0,0,0,3,11,0
2.91,4,0,1,0,0,0,0,1.3,0,0,2.5,3.69,0.56,0.55,1.74,1.22,1.37,0.99,-0.69,-0.39,1.79,-0.55,2,0,1,1,1,0,0,3,11,1
3.64,4,1,0,0,0,0,0,-0.96,1,0,5.0,4.55,0.03,-0.59,0.06,0.0,0.04,0.04,-0.17,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.11,4,0,0,0,0,0,1,0.64,0,0,2.5,4.34,1.3,1.0,1.18,0.71,1.08,1.17,-0.69,-0.03,0.71,0.06,2,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,0,1,0.55,1,1,2.5,1.87,0.8,-0.49,0.34,0.08,0.29,0.15,1.38,0.69,0.36,0.06,7,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,0,1,1.37,0,0,0.0,0.35,0.6,-0.13,0.79,0.0,0.4,0.87,-0.69,0.69,1.79,0.06,5,1,0,1,1,0,0,3,11,1
3.4,5,0,0,0,0,0,1,-1.86,1,1,5.0,1.46,0.02,-0.66,0.0,0.02,0.02,0.01,6.56,-1.47,0.0,-1.78,19,0,0,0,0,0,0,3,11,0
4.71,3,0,0,0,0,0,1,-0.84,0,0,2.5,0.96,0.01,-0.51,0.08,0.25,0.08,0.22,-0.69,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.54,5,0,0,0,0,0,1,0.24,0,1,5.0,0.71,1.28,-0.66,0.15,0.12,0.08,0.55,0.35,1.41,0.18,0.06,6,0,0,0,0,0,0,3,11,0
4.61,3,0,0,0,0,1,0,-1.04,1,0,5.0,3.64,0.01,-0.46,0.02,0.12,0.02,0.12,-0.17,-1.11,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
4.95,2,0,0,0,0,1,0,1.23,0,0,0.0,2.83,1.8,0.02,1.71,0.73,2.03,0.93,-0.69,0.33,1.79,1.91,6,1,0,1,0,0,1,3,11,1
3.98,3,0,0,0,0,0,1,-1.15,1,0,2.5,4.29,0.01,-0.64,0.01,0.06,0.02,0.03,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,0,1,0.8,0,0,0.0,3.13,1.08,0.67,2.61,0.66,0.76,0.73,-0.69,-0.03,1.07,1.3,2,0,0,0,0,0,0,3,11,0
3.3,3,0,0,0,0,0,1,0.49,0,0,2.5,0.05,1.81,3.59,2.37,0.39,0.0,0.41,-0.69,-0.03,0.89,-0.55,3,0,0,0,0,0,0,3,11,1
4.42,5,0,0,0,0,1,0,1.21,0,0,2.5,1.41,2.38,0.6,1.22,1.25,0.72,0.52,-0.69,1.41,0.71,0.37,4,0,0,0,0,0,0,3,11,1
3.79,4,1,0,0,0,0,0,0.88,0,1,2.5,3.54,3.75,-0.66,0.21,0.0,0.23,0.17,0.87,2.13,1.43,1.3,6,0,1,0,1,0,0,3,11,0
2.82,4,0,0,0,0,1,0,0.26,2,1,0.0,4.24,0.23,-0.64,0.04,0.06,0.1,0.18,-0.69,-0.75,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
4.03,4,0,0,0,0,0,1,-1.2,0,0,2.5,4.49,0.12,-0.56,0.05,0.12,0.04,0.25,-0.69,-0.75,0.0,-0.55,7,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,0,1,0.72,0,0,2.5,3.69,2.37,0.45,1.75,1.83,1.1,0.4,-0.69,-0.75,1.43,1.91,1,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,0,1,0.09,1,0,0.0,2.12,0.58,1.27,0.59,0.12,0.46,1.34,-0.17,1.41,0.18,0.37,7,0,0,0,0,0,0,3,11,0
3.54,5,0,0,0,0,0,1,0.68,0,1,0.0,0.81,2.23,0.22,0.36,1.33,0.15,0.36,-0.69,0.33,0.54,-0.24,3,0,0,0,0,0,0,3,11,0
3.98,2,1,0,0,0,0,0,-1.57,0,0,2.5,0.81,0.0,-0.66,0.0,0.12,0.04,0.08,-0.69,-1.11,0.0,-1.17,6,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,0,1,0,0.4,0,1,2.5,2.83,0.54,0.6,0.29,1.06,0.57,0.37,-0.69,-0.03,0.36,0.68,4,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,0,1,0.75,1,0,2.5,3.28,1.36,1.1,0.69,1.99,1.67,0.73,-0.69,0.33,0.71,-0.55,2,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,0.68,0,0,0.0,0.51,2.76,-0.03,1.33,2.39,0.55,1.31,-0.69,0.69,1.07,0.37,4,0,0,1,0,0,0,3,11,1
3.88,3,0,1,0,0,0,0,0.33,1,1,0.0,0.66,1.63,-0.08,0.21,0.29,0.0,0.81,4.49,1.41,0.54,0.37,7,0,1,0,0,0,0,3,11,1
3.64,4,0,0,0,0,0,1,-0.73,1,1,2.5,3.94,0.09,-0.66,0.04,0.08,0.04,0.11,0.35,-0.75,0.18,-0.86,5,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,1,0,-0.66,1,0,5.0,2.58,0.01,-0.61,0.03,0.06,0.0,0.03,-0.69,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,0,1,-0.83,1,0,0.0,1.36,0.95,-0.66,0.15,0.15,0.06,0.28,0.87,1.77,0.0,-0.55,10,0,0,0,0,0,0,3,11,0
4.08,2,0,0,0,0,0,1,1.2,0,0,5.0,1.52,3.14,2.91,2.19,3.07,1.54,2.53,-0.69,0.33,1.79,0.06,2,0,1,1,1,0,0,3,11,1
3.59,5,1,0,0,0,0,0,-0.98,1,0,5.0,3.59,0.04,-0.61,0.04,0.04,0.04,0.11,-0.17,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.45,3,1,0,0,0,0,0,0.71,0,1,2.5,4.9,1.38,3.66,0.44,2.9,2.0,0.79,-0.17,1.05,1.07,1.6,4,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,-0.28,1,1,5.0,4.19,0.1,-0.64,0.02,0.0,0.0,0.11,-0.17,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.33,0,1,2.5,0.15,1.68,-0.18,0.38,0.0,0.11,0.36,1.9,0.69,0.36,1.6,6,0,0,0,0,0,0,3,11,0
2.86,3,1,0,0,0,0,0,-0.08,0,1,5.0,3.59,0.06,-0.41,0.01,0.06,0.1,0.0,-0.69,-1.11,0.0,-0.86,2,0,0,0,0,0,0,3,11,0
4.56,2,0,0,0,0,1,0,-1.09,0,0,5.0,0.15,0.0,-0.46,0.02,0.08,0.15,0.22,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.2,4,0,1,0,0,0,0,-0.73,0,0,0.0,0.76,0.33,1.12,0.7,2.08,1.79,3.02,0.35,1.77,0.18,0.68,9,0,0,0,0,0,0,3,11,1
3.16,3,0,0,0,0,0,1,0.83,0,0,5.0,2.63,1.36,2.21,1.29,3.49,3.14,2.8,-0.69,-0.39,1.25,0.99,1,0,0,0,1,0,0,3,11,0
2.82,5,0,0,0,0,0,1,0.7,0,1,2.5,0.4,2.22,-0.44,0.7,0.97,0.36,0.79,-0.17,1.05,1.25,1.3,4,0,0,0,0,0,0,3,11,0
3.98,3,1,0,0,0,0,0,0.73,1,0,2.5,4.49,3.5,0.87,0.98,1.16,0.87,0.64,0.35,0.33,0.89,2.22,8,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,0,1,0.74,0,0,0.0,3.33,4.08,2.03,0.88,0.44,2.72,0.46,-0.69,0.33,1.43,-0.55,6,0,0,0,0,0,0,3,11,1
3.69,5,0,0,0,0,0,1,-0.83,1,0,5.0,1.11,0.05,-0.66,0.02,0.0,0.02,0.17,-0.17,-1.11,0.18,-1.17,7,1,0,0,0,0,0,3,11,1
3.64,5,1,0,0,0,0,0,-0.04,0,1,5.0,2.83,0.43,-0.66,0.05,0.0,0.02,0.06,-0.17,-0.03,0.0,-0.55,7,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,1,0,0.43,0,1,2.5,3.74,1.95,0.57,0.46,0.83,0.15,1.49,-0.69,0.33,1.07,1.6,2,0,1,0,0,0,0,3,11,0
4.47,5,0,0,0,0,1,0,-0.84,0,0,5.0,2.42,0.02,-0.59,0.03,0.12,0.02,0.0,-0.69,-1.11,0.18,-0.86,3,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,1,0,0.03,1,0,0.0,3.38,0.62,-0.46,0.39,1.08,1.06,0.17,-0.17,1.05,0.18,0.37,7,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,0,0,1,-0.29,1,1,5.0,1.21,0.07,-0.64,0.03,0.0,0.0,0.19,-0.69,-1.11,0.18,-1.17,4,0,0,0,0,0,0,3,11,0
3.79,5,1,0,0,0,0,0,1.38,0,0,2.5,3.38,1.96,1.85,2.42,1.25,1.58,0.48,-0.69,0.33,0.89,-0.24,2,1,0,0,0,0,0,3,11,1
3.98,3,0,0,0,0,0,1,0.97,1,1,2.5,1.92,1.19,0.09,0.51,1.74,2.62,0.41,0.87,1.77,0.89,0.37,5,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,-0.38,1,0,2.5,4.34,0.59,-0.41,0.32,1.04,0.11,0.37,-0.17,0.69,0.54,-0.55,6,1,0,0,0,0,0,3,11,0
4.61,5,0,0,0,0,0,1,0.62,0,0,0.0,4.55,2.89,2.71,2.23,2.9,0.72,2.38,-0.69,-0.03,1.79,-0.24,3,0,0,0,0,0,0,3,11,0
4.66,4,0,0,0,0,0,1,1.43,0,0,5.0,4.39,3.2,3.19,1.77,1.91,1.81,2.11,-0.69,-0.03,1.25,0.68,1,1,0,1,1,0,0,3,11,0
4.47,3,0,0,0,0,0,1,-0.8,1,0,2.5,3.13,0.08,-0.51,0.05,0.39,0.0,0.07,-0.17,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.64,3,1,0,0,0,0,0,0.39,0,1,5.0,1.16,2.15,-0.49,0.16,0.0,0.0,0.39,2.94,2.13,0.71,0.06,8,0,1,0,1,0,0,3,11,0
3.93,3,0,0,0,0,1,0,0.7,0,0,5.0,5.0,0.91,1.5,0.6,3.42,0.27,0.59,-0.69,-0.75,0.54,-0.24,1,0,0,0,0,0,0,3,11,0
2.72,3,1,0,0,0,0,0,-0.1,0,1,2.5,1.46,0.41,-0.13,0.12,0.48,0.19,0.21,-0.17,-0.39,0.18,0.06,6,0,0,0,0,0,0,3,11,0
4.13,1,0,0,0,0,0,1,-1.05,1,0,0.0,2.63,0.0,-0.56,0.03,0.56,0.0,0.5,-0.69,-1.11,0.18,-1.17,6,1,0,0,0,0,0,3,11,0
2.96,5,0,0,0,0,1,0,1.53,0,0,5.0,4.55,3.42,0.12,1.25,1.2,1.2,1.09,-0.69,-0.03,1.07,-0.55,1,0,0,1,0,0,0,3,11,0
2.52,5,0,0,0,0,1,0,2.42,0,0,5.0,0.45,0.02,-0.61,0.01,0.02,4.98,0.04,-1.2,8.25,0.0,-1.78,1,0,0,0,0,0,0,3,11,0
2.77,5,0,0,0,0,0,1,0.3,0,1,2.5,3.59,1.27,-0.31,0.2,0.37,0.27,0.19,-0.17,-0.39,0.89,0.68,3,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,0,1,-0.23,1,1,2.5,0.66,0.14,-0.64,0.05,0.06,0.0,0.06,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,1,0,-1.15,0,0,5.0,0.81,0.05,-0.54,0.04,0.0,0.08,0.15,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.56,4,0,0,0,0,0,1,0.85,0,0,5.0,4.75,0.91,-0.49,0.23,0.39,0.13,0.15,-0.69,-0.03,0.71,0.06,2,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,-0.85,1,0,2.5,3.89,0.03,-0.64,0.07,0.04,0.02,0.03,0.35,-0.39,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,0,1,-0.23,0,1,5.0,1.01,0.93,-0.66,0.05,0.0,0.0,0.12,-0.17,-0.39,0.18,0.68,4,0,1,0,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,0.43,0,0,2.5,2.58,1.33,0.87,0.77,2.66,1.16,0.73,-0.69,-0.39,0.71,0.06,1,0,0,0,0,0,0,3,11,0
3.79,5,0,0,0,0,0,1,0.34,0,1,2.5,4.09,2.13,0.52,0.69,0.23,0.36,1.05,0.87,0.69,1.96,0.37,5,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,0,1,-0.72,1,0,5.0,3.59,0.15,-0.66,0.05,0.04,0.02,0.08,-0.69,-0.39,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,0,1,-0.62,0,0,2.5,1.82,0.07,-0.64,0.03,0.14,0.06,0.07,-0.69,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
4.22,4,0,0,0,0,0,1,-0.79,1,0,2.5,4.8,0.05,-0.56,0.04,0.0,0.0,0.26,-0.69,-1.11,0.18,-1.17,7,1,0,0,0,0,0,3,11,0
3.25,2,0,0,0,0,0,1,1.6,0,0,5.0,1.62,1.65,3.94,1.02,3.55,0.44,0.39,-1.2,-0.39,0.89,2.22,0,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,1,0,0.61,0,1,0.0,1.62,3.2,0.34,0.51,3.05,1.01,1.48,-0.17,1.05,1.43,-0.24,5,0,1,0,0,0,0,3,11,0
3.79,4,0,0,0,0,0,1,1.13,0,0,0.0,4.29,2.78,2.81,1.25,1.16,1.75,0.21,-0.69,-0.03,1.07,2.22,2,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,0,1,1.02,0,1,0.0,4.7,3.41,0.6,1.45,1.25,0.95,1.84,0.35,0.33,0.89,-0.24,8,0,1,0,1,0,0,3,11,1
3.4,5,0,1,0,0,0,0,0.02,0,1,2.5,1.21,3.19,-0.66,0.21,0.0,0.0,2.4,1.9,2.13,0.89,1.3,8,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,0.21,0,1,0.0,2.22,0.53,-0.66,0.35,0.0,0.0,1.89,2.42,-0.03,0.71,0.68,8,0,1,0,0,1,0,3,11,1
4.71,3,0,0,0,0,0,1,-1.28,0,0,2.5,0.76,0.11,-0.66,0.02,0.44,0.08,0.25,-0.69,-1.11,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
4.27,5,0,0,0,0,1,0,-0.61,1,0,2.5,4.14,0.08,-0.66,0.04,0.0,0.04,0.1,-0.17,-0.39,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,-1.23,0,0,2.5,1.36,0.06,0.39,0.07,0.29,0.38,0.25,-0.69,-0.75,0.18,-0.55,7,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,0,1,-0.68,1,1,0.0,3.64,0.05,-0.66,0.01,0.0,0.0,0.03,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
4.08,2,0,0,0,0,1,0,-0.77,0,1,5.0,0.35,0.08,-0.56,0.01,0.19,0.1,0.32,-0.69,-1.11,0.0,-0.55,3,0,0,0,0,0,0,3,11,0
3.83,2,0,0,0,0,0,1,0.75,0,1,5.0,2.88,0.67,4.19,0.29,0.89,3.52,2.56,-0.17,0.69,0.36,1.91,3,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,0,1,0,1.55,0,0,0.0,4.24,4.43,0.02,0.34,1.37,2.05,0.37,-1.2,1.05,1.61,0.06,4,0,1,1,1,1,0,3,11,1
2.43,4,0,0,0,0,1,0,1.01,0,0,2.5,2.68,4.0,0.17,0.81,2.49,1.25,0.46,-0.69,1.05,0.89,2.22,3,0,0,1,0,0,0,3,11,0
3.2,3,0,0,0,0,1,0,1.14,1,1,2.5,2.42,1.69,2.78,1.16,2.01,0.42,0.3,0.35,2.49,0.89,1.6,5,0,0,0,0,0,1,3,11,0
4.08,4,0,0,0,0,0,1,-1.13,1,0,2.5,0.1,0.01,-0.56,0.03,0.0,0.08,0.07,-0.69,-1.11,0.0,-0.86,5,0,0,0,0,0,0,3,11,0
3.69,5,0,0,0,0,0,1,0.14,0,1,0.0,3.28,3.69,-0.66,0.13,0.0,0.0,0.47,0.35,-0.03,0.36,1.6,8,0,1,0,0,1,0,3,11,0
3.74,3,0,0,0,0,0,1,0.74,0,0,2.5,2.27,1.18,0.87,2.18,0.77,0.87,0.37,-0.69,-0.39,0.54,0.37,2,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,1,0,0.51,0,0,0.0,2.12,2.18,0.55,1.01,1.81,1.6,1.49,-0.69,1.77,0.54,0.06,5,0,0,0,0,0,0,3,11,1
3.5,4,0,0,0,0,0,1,0.43,1,1,2.5,1.46,1.27,-0.51,0.46,0.48,1.73,1.26,1.38,1.77,0.54,0.37,7,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,0,1,0.4,1,1,2.5,4.19,0.15,-0.56,0.1,0.04,0.04,0.01,-0.69,-0.75,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
2.62,5,0,0,0,0,0,1,0.62,0,1,2.5,4.7,0.54,0.12,0.37,0.15,0.32,0.95,-0.17,-0.03,0.36,0.37,3,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,0,0,1,-1.2,1,0,5.0,2.02,0.03,-0.59,0.06,0.06,0.06,0.11,0.35,-0.39,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.64,4,0,0,0,0,0,1,-0.86,2,0,5.0,2.37,0.06,-0.59,0.05,0.06,0.08,0.25,-0.17,-0.39,0.18,-1.17,7,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,0,0,1,0.95,0,1,2.5,2.53,1.14,2.05,0.54,2.51,0.72,1.38,-0.17,0.69,1.07,0.99,3,0,0,0,0,0,0,3,11,0
3.98,2,0,0,0,0,0,1,-0.65,1,1,0.0,2.02,0.03,-0.56,0.04,0.06,0.1,0.04,-0.17,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.06,5,0,0,0,0,1,0,0.13,0,1,2.5,0.15,0.52,-0.11,0.59,0.75,0.57,0.11,1.38,-0.03,0.36,0.99,4,0,0,0,0,0,0,3,11,1
2.72,5,0,1,0,0,0,0,0.1,0,1,0.0,3.13,2.38,-0.28,0.09,0.39,0.0,0.0,0.35,2.49,0.36,0.68,8,0,0,0,0,0,0,3,11,1
3.2,4,0,0,0,0,0,1,-0.68,0,1,5.0,1.26,0.03,-0.61,0.01,0.0,0.0,0.01,-0.69,-1.47,0.0,-0.86,5,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,0,1,-1.03,1,0,2.5,2.42,0.01,-0.61,0.01,0.25,0.25,0.06,-0.69,-1.11,0.0,-0.55,4,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,0,1,0.85,0,0,5.0,2.83,3.52,-0.31,0.93,0.0,0.27,1.55,-0.69,0.33,1.96,-0.24,2,1,0,1,1,0,0,3,11,1
2.77,3,0,0,0,0,0,1,-0.91,0,1,2.5,3.43,0.06,-0.64,0.04,0.06,0.04,0.06,-0.69,-1.11,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,-1.09,1,0,0.0,3.23,0.07,-0.66,0.02,0.12,0.04,0.08,-0.69,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,0,1,0.82,0,0,5.0,3.38,0.92,1.43,0.63,2.92,2.68,3.09,-0.69,-0.03,1.07,1.91,1,0,0,0,0,0,0,3,11,0
4.03,4,0,0,0,0,0,1,-0.67,1,0,0.0,4.75,0.23,-0.51,0.11,0.06,0.11,0.57,-0.17,-0.75,0.36,-0.86,7,0,0,0,0,0,0,3,11,0
2.82,3,0,1,0,0,0,0,0.75,0,0,2.5,4.14,1.15,0.47,1.9,2.01,0.21,1.57,-0.17,-0.39,0.71,1.3,3,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,0.45,0,0,0.0,0.15,0.49,4.19,1.33,3.96,0.49,2.0,-0.17,-0.39,1.43,0.37,2,0,0,0,0,0,0,3,11,1
3.93,4,0,0,0,0,0,1,1.26,0,1,5.0,1.21,0.73,0.29,1.01,2.14,1.62,0.21,-0.69,-0.03,1.25,1.3,1,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,-0.61,1,1,2.5,2.73,0.06,-0.49,0.1,0.19,0.04,0.04,0.35,-0.39,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,-0.46,0,1,2.5,1.01,0.23,-0.46,0.08,0.23,0.13,0.17,-0.17,-0.39,0.0,-0.55,7,0,0,0,0,0,0,3,11,0
2.28,5,0,0,0,0,1,0,-0.02,0,0,2.5,4.85,0.48,-0.66,0.02,0.0,0.0,0.08,-0.69,-0.39,0.18,-0.55,5,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,0.21,0,1,2.5,0.96,0.86,0.19,0.3,1.74,0.55,0.68,-0.17,-0.39,0.54,1.3,3,0,0,0,0,0,0,3,11,0
2.82,3,0,0,0,0,1,0,1.14,0,0,5.0,3.03,1.62,1.15,1.64,1.81,0.23,1.49,-0.69,-0.03,0.71,1.3,1,0,0,0,0,0,0,3,11,0
